UID,VERDICT
7a44395bfa8bf462ffbd050d83ed40f8159bb212,0
1dbe75670cec8811b18728c84769abb7040a58fa,0
8fd7bb115e878855aaab2fb185a2a47b61709614,0
7a62adc706177b39cd61e79ad12aedc0b360552b,0
1314557fd79420b3e9c9487effc0a2d4e5862c47,1
56ed6fcb66bb3b10a55a3060d3381de01e0086c2,0
249b2b67955527806a8fdba32aab89fe93a131cc,0
6bc87a26506b4c5ab06615956301ab3b10256fd4,0
4fdf3ee36f0706833a2a0c69f7b93da19f24d17a,0
9c80e540148ad89351fe0307f4d3f082b19ec641,0
6883ccf102c5ba5dbc789e39ea09db7593760365,1
7aa29435f2cefe923078c870aea99cb2f4ef152a,1
79fd781e64e1fdf8ca0194cf4e7cc359ae33ef98,1
0a64b60dff9db91be9fff7ebd3315b3801d98a71,1
40a414e446f5de6db78d1bab41cab7113d350fb2,0
24befab7190e5900cc7a5c4fc89965b0a1e6381e,1
e5f38e511bb7ff121635c71d7407eea19a2d1ab8,0
3e67f5be3d6d05fbfb287dd3900fff1526ad251f,0
1629dd2158e5b861656a4677d524ed9c6b0ff95e,1
1e10087f97d3430c7dac9d72a0620d6993d236ee,0
6567c006e4bad68c9f856e052c4b526b71a42597,0
ce7ec1513292001bcad12b02929bdd207b65c2cb,0
f25d5568934d52214e931f7e29033b93e322a377,1
978433bb01776a7bfe549b98919d1879b5c18337,0
d91fc385dd0e16f38d8f37ab8859d70a07fce9f3,1
eb35041fd44e2a2ba07f915902c0a43f1e00d712,0
b8752966262a400272b44a57d770134457cbe01a,0
4b02873a80fd6b144789094b04d16cf3c72a4dab,0
157bcda4bee33a0a85ce8bfdfd9a70bddc35163e,0
4e4799fc74e1b7252cbbb4d494fde193ca87bffc,0
66824a164df79f0420c14d95e18b5d2b13b36a63,0
b39cffddcddebe30eee9f3768c7d7f7270550043,1
66b30d8abc982294947160ea4784127b94c48470,1
960711d819fe3874f454adf61e6f7efc6b22f4d2,0
712ec06b8fcac4b60cae8280c26ba48d0a98f573,0
18038e3cbf6b0c014f51b663765a3eac782191c0,0
411f7c4b754cf50541466cf805566a3b9e99d33e,0
1844166558fda3001f564b00fcee204aa5be9061,0
19c9faf858f1785da00b05c4ce5990ab34fa2fe8,0
1a6160fb0091ac565df85fafc4da09223e24d006,0
1400a440dc5cb84398d93c5ceb5544fec99ddf61,1
23ae69fceb15d49ff6f6afe4710832dee5dc09fe,0
bfa1b3a7ad1a8f61d663bc247bcfd9244d7b1a99,1
6f6e90236a55f6699fc2945fb118441a2d81a7a9,1
1bccf2175e15f056d535c51e8bdb2137466cb8c0,0
12b7f0444002322ab58802b55cd009377cc4ee17,0
dc9343cb96eecf96c8df4b7d6ef9b72233ee2f42,1
0ab8adbf002f552195508f5aa5d60ac9285e16e8,1
c16c714cda0c7cdbdd3d5043f1ac0d4cc1f0889f,0
9bead0172207cf76bf63ecc637d2cb91c76a855e,0
a87198dd3676ce91e88d366ae937b6ca7e3560e9,0
3f19c1e2e69bd904018d76795157d7e70b48476f,1
1d3ccdc9ecb252bdce068f9d75954e4ee4b23791,0
908b86891101bb01e43b3cd45e62ccb5fd1e577e,0
4e218af0fbe0f8bad2e19fb0c8fcdd8f968f279e,0
7c5c078ba97bd6dea7f0b2f190a93ef40f9a810f,1
53b379b686338c1926feba94b1ecb4408fafc789,0
8261a6a220828b4854e82b971074c3aaf486cf5c,1
3f5dcdfce3f0238c69fab0e2a5ade392f95933d2,0
a9070feb576147d95489cb22d0d259444771a31d,0
f6400529b9cb51c114668bfe6433fa1c3f4a6814,0
d2a9a583a9b9c8cdc3f6a74b74588ce766d137b0,0
d276e35657da158f830e8f199c0327f3f2bb546e,0
8654b3127cc8cd53a1e72e87711075fd77894559,0
576190404b04ea97c9ff04583ed897668365ad27,0
8e8d6fac34a70865204c0bec5517b229a3f06d0b,1
ecfeb98e7d45b1ab6a6ac1784707b7a506003641,0
ff27d5d3cfd362738e4ae6ecdce3d29ef6c88eb4,0
c3e2845a8e82e1f5f2fe7b01b18a6fc0a2333b9e,1
83738cb12f5981fdad02caed3a3e4dbc76687ee4,1
b702d903576c3ff2ff083351d62d156743fc3c06,1
0f674fc1d23a479202d72406abdd5aa17fb64332,0
33cf2e91dd1bbc05d16d21013780c66d5dfdc606,0
e107c15acf12b6b5664fc37e672c3191f593ed5a,0
182525e7e710097012f647194cc8b2023e28bd5c,0
2dc64893de275eb5fda3209fa73f434a5f58838e,0
e482bdb99f266a504bf1e5d14523947114de305e,1
b4c5b3e40c911f92d95cb051a9d42e3420d63e35,1
569274e6bd8158a668dddca5197e51493a555775,0
dab3b81409c30b2faa0eae4319df2e32222201bb,0
7699ec830aaeed9860397ad396de43e91ae505b2,1
e2956e5db8975d1a4393257a065c19f8f2f954b4,0
25dc07fb65c6b2254a4f9804e18def2260b63dcd,1
8b101dea39726074ef1261c4eb332cf093f21653,0
47aed035d5454a5bf58acbd06414ee7164399a13,0
062e818cb6becd88b388f4aefdf1ca77d28ad79b,1
5c7bce46d830911878b5c1e6108623e789c39139,1
624ca7ff7a8822884f7b44a0d330e251864568ac,1
c18dd1cd849a35c2c282b8d30ab73739d7879abc,1
fcb2af9c9886ba2bdf5b633cf5f15a99d1c1ef43,1
571559b7902fa55543df2f2481d7a9bc61d6abb0,0
4881d9fe7c11fe1f62725e626663a5e84dc5b241,1
6aeab246e53334441d0992a1dee4bff963b94fde,1
1616b02c460194d45bba982266f9586f05b22c59,1
66dc0c1f13b235edf0e5862e2b224108b466b706,1
70d32cd30b7153368c8b76e61baa8f94c781dc88,0
64a724ce98526ef805807d176b6312316e96e369,1
3025497d97ddd4ca83cd064a9d7b15e8cde4ed96,1
38411ed2944ca0fa167445eb415e72e64922979c,1
8f08f42b9994fb043c5226c2d0ae3794c4d555e3,0
8f0d19b74ad95f4e5b493b8f6e162f568405aec6,1
90eea96433fdde0c29b2c6aca7103809deaff3b3,0
dd9e6d22207009766b293aabf547a0b73139d80f,1
7ff9b8a10e746cd621c7a994ddeb2f34915492c4,0
bcd49a985ded7fcb7c00ea195326116f3af57da1,1
03cfe5da3ef4dc28e4061a40569b3fbc57e43fb4,1
dd6bdc6b003142367114a53fdbe8faddfa04c5d1,1
3a054d75c44309e96a09327235df5f9a27a29d49,1
48be69af41d5158cb2437d72353441bb82c39a20,0
70145addb18988fc2a78ec68a6bf5fbf9cab22b6,1
da45927a14a1bf3ef52dad9d8af063e071d593b6,0
f8fec4bd767c4faa1f83ad2fd33cb7cebe6f2dc1,1
423f1261e2f37430a5d28e7bb01f6157fa79e1c3,1
bdc117787b059950a3e65ecc4786739ea3f3b19a,1
43f0eff25b1850186e6da16247779f9e752c4cad,1
03e23cdefa39c5ed1003465624a3d97037628a9c,0
1ac92d1c10550d9be9dc0296412f53e93a788644,0
d3ecb952ce6a3808bf2be1ee791288a4abbcd144,1
e5c1d2313144a2a2236655c18cc7eabe915e4896,0
fb3d844b035d6388b1800d2fe6a73eb66e60feea,1
419b8a60ac8e0590b537c8426fa668445a78135f,1
e20022ac476fc1c130781cf7cd9f6de3a3918b78,1
595e4fb8cab8023d159be765f4040ba928555b8e,1
8cdce29b8e7434f6693716d25b350c7d2b9a93c2,1
40be05010e4b089f1825fed21f352a58f7fefaf1,1
b0da35c0bbcc891e9b79c0a23616b463525e744c,1
ca3a09fad864888005786ccb78a64d2e0d7839b3,1
2bfd6b3dc5c65fb83c40a8ab0041f3d9c9e12a5c,1
a1ca1c8a02deca4603c6e4f27188418cde12e8bb,0
e7971aa5d6f8748ba27623a5a0281937628c4a47,1
c8eef7834c0d4f5fb1eefadd5734b59b2fb2e991,0
ec7e09f1dfc31cf28dc8f28eb76a7429aac34229,1
11d330b0a231317cf0998d8db75c9b65429dc482,0
d67215ab2aab212ec2e87dfd44bd3e155cd7190e,1
ea4155a57825439f30cf41d01f8c8ce9c2461d5f,1
60bb72cacaf4d382bbcbbc8b4816f4f00b9341d9,0
8efd0f27dee8ace9268524953139fa201a2b5cb7,0
34cf021b5c32e4da16ca824fdd1d47e9235d5855,0
f6f47f09869c07efafa613b2c32a951cfd0c0822,0
9a1d5b7b2b85a2658842c4704b2aad8a8eeb36aa,0
4c2f6913a5b681b0fdedc8fa6f5bf49435247666,0
3a38779d9d117ff663b4ef137b5977b46abcaab9,0
1fccd0a8c80e06750bebe21ae23d347cc0dcc15e,0
ba343e09f19c495528c3334f6e168747d8c90bc8,0
ab49a23495d2ae75e656a19ad33227f8e1d03061,0
dcfeaaf22b484bb2a907a4c5031adccab8beca98,0
8455ddffbda2d6b3106c45ffbddcbb2a523f9b59,1
08644e202d5ecb640fb47db1dd99b32f760335fa,0
e4b30bed95475497c2eed3bd225c0dd8c5700581,0
978388352bf7a265daf2e4e71072adc7fc740349,0
57003d1d6d501f78a8db89592e7659a3f773882f,0
b77e12f460fcf728a54e781481c64d98ce01c818,0
e920655c0550881b20253dbf307837c3506bcb1d,1
0b45d3a27d7522566ae08fb0dc6b966ea2c33012,1
9e09d241e9856d91252b43b99d0d5103e27fa090,0
f56e604bcec70c30fcf26ac9e41e968388b7acce,1
da7f114af9440ca04a2792c1dbcd5213f45863e8,0
a6c0d8e749961930e379761c62753cae4afdcbba,1
b8ef248b733c091b5625d373e0816a6e62780187,1
83267f8082f0a8de7ccbe121359bb4200a1f7b36,1
314187dc1669ffabe6c74d69355784892e0e687c,1
ebd33245ac7821237a20aa31b85c62f6e5eeb4e9,0
fd737e323c232eea24e9c430ad7c5e47c22712dc,1
8d3d43f99479f8c6889770eced53031efe7e3d21,1
3358cefefa66cfc4decd464430e39ea4487b5f70,0
df2c3559d7c3604370e4c2639548211969137e89,0
65a68aa7dbb8dbf00c45886cb563d492d46fdae8,1
58fe8ad522c54029dc62c02be1dba5d18a4a21fb,1
25a6b08dd03b4076860570ee6d5fd2982aa607fa,1
c157d738b71a9e3d84785c728f8ddf96946acd87,1
ac5920972fa38d4bbb16c50a02a49708e8486097,1
dbc6e3ae5e95e8201b58036dba129c305836d3d4,1
0f812fae5a7204e9bbbc390928e6bfe7f27ff056,0
4cc4078529ae0e9bfc73d71ed4e92ade5c795c49,0
afdaf1c982afe91a5742807222a5b1795e5cef46,1
a4154cd3d4439d3b3deb6b983cd7900b074e7d24,1
4d53ab36e63738ddd12b328889c3999feadc2236,1
619756d55879bfff73a355190354a5daa9fd6f18,1
b8c5fa88ba30da3514ff5167776c871fcafdd2d1,0
92dab0082975567db9a4951c2d9b96d3b0b8071f,0
b1c261ae31237fe64f79d1b758f78eb4816a42a0,0
16c22f4d1171a8678cdaef04fe902f4b7dc1233e,0
acad5a2bcd1a7e8d603b9b2683672f24456dd503,0
8b31fb495239d14f96988d18d4b5275f996f2d37,0
bbb3687a96147bd9aa76f8743282a300943df5f7,0
22b1f8c62c76152751ff085bb9f3949c42e52992,0
4180f59f57d858dc83ae078e546db5e0cf72dc92,0
31c7fd12ca4bfeaa7b17a2b0df2d2fb0b419ce5e,1
1306e3508f90191de9e5a7ac5706387e402ebf91,0
b105fcc25d305b9dce0124935403ffd83bc0856b,1
9a1d1e03d79f2f118318a8d06b39e3bcf398e598,0
66585878429dea99630bebeba3eb06612f106426,1
642d6f66ff41a7d78a8e4a255fa0c574243fd7af,1
e0f3fc248bb4d4c600df458fffed63e1b4e12749,0
e9fae1123f695b14b650793e9f968b0d39e31082,1
68bc1211b68dd9e3d2946cb676212c11e7c87805,0
f1a82afde86d56ea4987a2988fde1da860d22aff,1
41b79ad42af271c8e5af9cf465580f3f6eaa458d,1
369ca53d08c2ba24386b86e8a0dded7e906d81f2,0
7dce936967636ca7b00e757a167025c240ab6150,0
4e11a413baa7be3282842f4db1dfb35b65e8c250,1
418d19be68415623459d1149c5ee4bc9d2696931,1
57775397b0136d73bb4903b8cd328964d6ed6ed0,0
a2ee353be67fb3f0c554b28a19fed8517f245a89,1
7d68828f2eb0e26ed030b55dd21943f480bb4f8b,0
3d89aa9e312ecc87ad487bdee1add88bb7a50426,0
c695f543fee2288e828e9e291fb7c3a4f113659c,0
6e116bc3db9b86e8e41c1d7647c33bbb66281f7c,0
988f04ba7127ba5f3a76b7eb95d6f4847192ab89,0
94a7cad63ca665e54f1a93ff977e6f87fc54a20e,0
8350cf5b6880c7c19bec05ca7e640b51ddcd336a,0
be8717832526f2c487759ece2d8d73ffec7df942,1
8c34b5cf32ea07c8fd6d9b9a154291b143b99433,0
e1559d29e92d6765a34c175fe9666da280accdf4,0
cd034cd569c1a124b2052cbbb11fbd55ef5bc360,0
e747a6cd1b4876e7cfe75b06ce819dadc8cd626f,1
4519b7683840a1966919055cb7025e565bb1f363,0
5dfbb2cb374b2b185b3e4a82e765c1c8ace83d61,0
fb266b7878e7072d019cad5d2f7eff44287db15c,0
b5897a63032a9aa06ac9e07ae8d04ac32e675894,1
d79dba687e68fc34cfb42e5a5bb93a78562d1834,0
915a4225ef80c8d033d65527dfad174e3a2c47bc,1
2529777a0a3399b6cb48ad20f7c9d5076d42fbd5,1
2d7ac3787fd43e2d3341540be946ad8b8a73b0d8,0
57377a25bdf95b664656c1e8cf0516409f584bad,1
f52e0dd1290267212c6c9c5b8f04b20b36fc6e56,1
d6fe596270593a18178cdd230a53bc751e68c44c,1
6df1517de7fbd194378886f8b0f7fe77f9bbf75c,1
e67cc2ae811b29b02d097c2ac091f81ebdb26943,0
2888913a5f449464aa27be46dfb1eb6f409993df,0
5284080e1d59dec41e5a4c3285844c47acb14c99,1
15a223c58c282fe101ffd99a1a31b50360fe9402,0
e705ef02b2107b7541e3deda0f05260d36509396,1
9a51520716f0816151e1ac69f8958c9fe8632ad5,0
a52defd7dfb1a15372a2b9e1218cf559becc2f5f,1
f77f57f404a00ea9ca632b5699d04ff134f9ad79,1
812a3c33dc38865daadc95f1831e90b35f2a2c20,0
51be9a7296d2ad061be96e7878ceb3d4d5c1543c,1
094287ce9c7d35cb6fca6c3a832573aadca29e50,0
9e66d638a0d4e67ce305a62ff46ba562fdefc96a,0
0d60c26c7d02640278ec7f1869590227ce702f81,1
a80b599e22d8f294d9355ff72eca532051532429,0
f576de627bf74f76e7eefa7eeb4a716758ac19a9,0
dfbd1f13b56ec7318718e6f6ee23d10ca5646257,0
4df13526c69a733d779979248ac7c492569814cd,0
7f970823e3ee17a537387b47d7bb97d14d7c861a,1
016c986cae44a04bc3c223731d5bd14fa62112e8,1
edbf723203252bbc8b50e918d8e72d47c9252d3b,1
1ad727457d1257db00890327f9b116905307570f,1
a40229425767de34798e3c4a0b6356bf22de8a4c,0
2e6ac5cb2d49bc9b5e6f2edf03312169e41287e9,1
9759c7f973bc0e621d00de9c8acda668c06d6022,1
c0d594b70e422600f1f5cd3d862ea55793582c54,0
b53f38fc13020380f3a6b467d491c2e969332276,1
27bb45a360a4887ad48cc284edfe125e840b6856,0
8b6578f12b7f033aeb1365b5544a3c3833ae00ff,1
b983b993d0a79bed5907c0328121965aa10ee77d,0
a006787a6b2ad5e992824e7eea8c73ae3b15172e,1
5521898ee7824b4409083d0ebb0aabdb01f5da4b,1
9a9d8fee92580d4c29c8d37a3423fb742abe7cae,1
cea3bef44a867bc537d68349d9130b12637ecf9c,0
9d29b23562a71c458c35bd30c5dca7d869f58a34,1
2857ae0a349864e7623e21392c03ef588cd367e0,1
4e86a9bc5c3d1a8c632208627f7071299c56331c,1
eb52cb5b0a50bba0f2f1e65e247b49072a9e9e41,1
5dddfe137aaebe02085668b9d4deaa62d84a38da,1
51f518c1fe99a737049a570c81b5c04e90dcdec8,0
ddac5c715432714e06cd5a837d8db2df87b4ab00,1
14230ede547f7532b6581353605444cec4ba8575,1
d36d2246edc45aaaee2c9c2d7b316f01273e3770,1
d868015de29590269d55ef0d6387b264cd547660,1
8f636cad0e020e535156a88fe64c58b55b1fbe52,1
3c9ab24e35a12c6d54ed87c1318aa5650550cdb8,1
edeb76e45f9de94172266b1845ef2e31f78fc2e5,1
3fa9f488f3e54a1c8c20c77bc3f8e75b7129447a,1
3591532e8c220446994adb793525c28b6e978b87,1
5ed8d182877ed88fa20d357908e6229babe2d069,0
cf9267b4f86f0d9a5d8db111389efc8dd41d6099,1
2f96b64204cd68f97f0c488f6f776cda4b5cf638,1
6f5781918556b987582f2ffc43fbe5b80924178e,1
878f1a3513301f09ef9d9834e6b33953dc8665cb,1
971e6ac6700454b057f5161cd006c95155026007,1
8729c78dbd33741f7c25b39256b452d68775414a,0
6e50307c7d60bd8df8ca5d30457233c2a4c2da6e,0
caeedfd68f03252230f450a72e41e09796645b99,0
1603a08f4c283b4fae896a23efe2211616db02a2,0
850df37bcfc08cae039fc1f7b36c1620d2663d75,0
32100404ce0345ed0a5ffdd74225f18bacf12bf5,1
8577eba0fbe53ad12461dfc77a7700a0e957704f,0
42b6bfc19b3b7212d7caeda527ff0b6a73655b51,0
785584020f99f52f2efbbb9c7524eba82f6415c6,1
a0f9d1a0191010eed4f3052329d9202f7a80fcdd,1
d150774033aee93ef73bb41dcf7bad438fcc9207,1
55060c5ec40cb479ae110141b1e66623af9dad08,1
1d83ceee92e7fcdcdc4d30d39793dd619696b801,1
06a55833ff9395dba7d68761880080493e2174db,0
3295776e8780a017327590553cd7dfa74b57f6b2,1
edb0c8c2c0f8c902f4ae843147ad77d4d19e9fcf,0
9bcd60657b150df6264f6ed912c920ad3e8c434d,1
263623d63b88bc287b833c2e984a642ff311aee3,0
29262b64cf5f8f055e7b1eae78ea9324abc9464e,1
a1dc51615f9c8d917ffed4b4f6521438770a9329,0
819ee8a55d3ced30e3c832bb7317788e77bdc528,0
65378dacd2660d363ae5f0a83370a2d65867185e,0
2437dc6d47d2792594d959f4970185791eb8f47c,1
0c83d0e3bbe65b38ae8b8cc1a877d508c2ca8bfd,0
91786bdb48e9111e1bdcbadac03df9476b1e0d2d,1
d565db9c0e00b64f16d8cee653d2a6a9c532b8fc,1
70d8acc6416567323858d2b5c705c0d6878de2af,0
0e53e86c8e2b4a14e1b3989e592d5f662df3b8c2,0
525582d9c01a751c2e225cb935677d706ad5878b,1
51aba36c49bceacf6f57e986b605018bebbaaa09,1
6b4b9a9962ab2270c0e68caa8fb18ce676d83314,0
78b3991321807180eca7dbc92310bf4f545924a0,1
16186de71ccebf00c86564c139ed4fc4ea432f9b,0
ca074bedc7cda44052bfe952985cf963d3e8e089,0
8fd379e9611101b7799929b2df4a5fe1ea77da2b,1
9628eb5bcbbd39bf1e57d9423643fc6976bf3f7c,1
40313013a4127310c6e7cab0fa689ac910d3feae,1
96fa476d7f64ce59d5af5e0d713f3a4a49e69149,1
6575cbd96d6487e029442af6036b9feaef1fe577,1
d7f33139d09000055dacdbc479e92a13622053b9,0
1593c7fc7a7f13a9a52412b3fb71374cc30bd2ac,0
115a05826ad30c38f3907e426404caee49b29c4d,0
f585a14e95d9a2d3fca1cde603f47427a9ed198e,1
95a9bbb36587be2a9e78d22d479c8886e0ee3bc9,1
1b373dd47d0f83ade9081914e94985cec3c3b2b9,1
f0518954684b208f82726db784d9b5e40ca07fba,0
9ed5ffa2f9e1498d16b6bdee90718b7f6d7663c5,1
4a5abb74a88d561f21eda52e22ad4c9cc4b428ac,0
d93431d620969cab93ef272db076145e21647893,0
2ff962f5851adfa8d8d09c380811d0e36ea91348,0
322d30b6aa39325d9a09a60b42a3b0c9f9559317,0
a231f6b3441a4535038ef35053c564e8b26e3b5a,0
ae0a76a2be0fcc310a45a3b7e144c2c76d7df82d,1
88bbf1c7b60d4470ff3d8d5ec8417a7f964d4388,0
764966996bd65b80624bbc57b00de54038c69903,1
ce726794a7712c379e9e0944b80d7e57c2ad8de8,0
b5af9203b669cebc30d6dd554afa76e73bb50429,0
371cf9c70e1c6c0acd6a0961332dd00a91acae34,0
e34396e4aa26dd1528dc5126107627940ecf63c3,1
86c769b90c491fb96fba5ad4f05a8ff0587884d0,0
b089bd06637f5235d6c77e732b84674e2a0bf320,0
ded7025023486c4a8ec0aba5e4977d904ed8c5f7,0
a83349689f8326c1450a80565ddfafaec08c5ab5,1
36b221523f2845ae12014e2aba9b32db739eb567,0
075cd471e482a676396317e29a485640169d0218,0
d41ca6d1734980f5c34aeb11972b0e66f031aee8,1
c3cd4e238b78893715026cde651694ee8ddfa9cf,1
6e07e1b455cb0d5776bf1489c0562bd48bde9b7a,0
03757bf8c0b270b9651605c48891cd2d801c7f29,1
d33bf7bcec966ba1cb50a668253a42ab74894207,0
7d021c81a6753a6509b00e62f1a88f837ad6e4ed,0
dea3cc2e094ea1b740e826d7d503e18e072be1d9,1
aca31136cd01f9e7346de24242a94b357981fc7c,0
447e8e1d8754642424133bac4335c345b320b71c,1
cfe2af822ffd7ad79e2247034be7c769146c0742,0
04062e8f595a0bd761e2a01d837ea685b5aaa596,0
7f4a95c199d0e05719eb6f508fe8158327e4ee48,1
336a1f4cc993a8e08d688d527b712a5091109767,0
a5fa43ae12632559cda6ba6f1c85e91e74596d01,1
dadb7740407f1ef5d49423458cafcbfaa3087a3e,0
9b0d302b68dd4e468ad4ab5cf29fb5d7648c17a8,0
0e809973fcbb987f99f5a198b1e583d62cc10850,1
6531b9423b0fc727d32f2106bdcf866031ad9fc2,1
a9b31e0ce229e6c9b4b7604503288c5eeb6d9aa9,1
66829619b6cf17be2deea154443a251f4cb9c6c3,1
0793bff6ab219633ce4a7123361dcd7f19b1d9f5,0
092134c9a2cc8bad27cb8c5a8149a1ae212e7c5c,1
8cd2f89d15570fcedb0636ebe128f879a411bbc3,1
453c722484813c5134166273b51c6924852c8e39,0
f3689a64e00f269289f3a1da1506f54d691f1514,0
bf449783566ae12c827bf53d0e4fc16f148ca702,1
d6c699972ce52310cd7ba2c5c46f5c7603bb8b1f,1
715a7b75d1127e8fe227bfbe6fcce24865bb7e27,1
619ce94d6a3138aabc5c93df0bfd6666a4073bf9,1
6f1ff34de423cb48af9084cda0847c5a78ec8e32,1
01aabbbd395d057faa18549c4721c9194a5917ed,0
28e06c7b7c69325824f5ec182f7a7c090660b41e,0
607730a8b2954767f44549a1c09b2110409fefbd,0
e935f92ccc3a04333e6e54bb477d153547b4cd6c,0
f226882316cd62eb71bee9489554f3e288499193,1
d2fcfbed7ab1221b19a8462f136fe71b1ada1cad,0
d7b3f4472f45a74ac88babab2a220f3ff1cc126c,1
3bc7235c8a620ef778fb3bb124f272857855a50e,0
f669eaae3abd5c1146a5ddc4afc4185b110340dc,0
3a0804e24fdce7379c16599a632f4fc6819282ee,1
56bcec4e52e58d3f9754f39b5e8b5c043abc83da,1
05b74579c352d645425a9c9f95872c04173331d1,0
ed3accd9a430f1d20eeb9738cee2c782dddbd621,1
f1586a5f09bbbc907636a3abfaad1e68970e6886,1
a2aae3ecc775120d0a8acf672fdfb3d85a88822b,0
490cd588ee539e8ac0b2d562c3914e5f18f6e12a,1
d71e3cc2d75a2ec50305242b65167806d2757819,1
91e4c41d18c79ca8e3b99cf289804504e3c4ef7a,0
5d11511c67f9f4f5172d336d0c2147f2d79b19dd,0
b9433487dd3d6ade88815285273bbc88f094354d,1
9e496848d2e7c6c22ec35ef199f5c27724c59d70,1
94b2a425762d86e28f2e50c62c4f58bd09932773,0
d00104c4c1b26519607a9e7725ab454c17dc028b,1
f070b86bcb3a29086eddad0ed7ff25e8c8d8c6c7,0
9c5bceb98fae387010dbd693032e933a758c7852,0
c50bbe49a08b3bf40b44929ad17b808ae579e5af,0
457e895f67a46cf9f13f43bde7c00a34046639f9,0
1a5c11f413f4762ef32fa9e02b36f3cd90088668,0
b1bd616a9acb7d3be8266de18e243a38f6807966,0
4d63a4752512dd042a3a239e50674af5af24edef,1
68bc62d8ca27eae04d3b45a29c1003b1ec9998d9,1
8fae000c35005932b50debec014a02a4cd2e0de1,1
c8ed3dd8f4711de80816874e1fa6b9a97108bfb5,1
6df489d9ee1d0a37ad3587ae0ecc523e4e3c5be2,1
f4eeebd0dedce500cf349cfb838df6c9f39e79c5,1
9d0ebae5edb42f7ed49c6eaed67daeb653cad753,1
3ac3605c2dd136bf278c29d77af547b34669229f,0
32a4531c203394f1a56997f230bfc03a720ff88e,0
d265f9c0fab214ed1f54b26cedbfa8ad1bf0436b,0
984a0eb3496652689ee5ee40006f961c70e90d1b,0
25b90be86c647af07e063bb79c8de31e7feb5722,1
c85803f1b18046637f8cca5cde76cb7800381c9d,0
ff6e28e35eef637952d2b017292b9aeeef29d00e,1
54885b1c4037535d7c8280a71cd54e755178e8ae,1
19a91615c27724e234cbe83e4c6a60efc98d9f55,0
6cde3dc86ddd5c31745e69fb3994fbf19f3d8abb,1
df1a31365eb1911b5a0f416e565f12ca3e53fd50,1
81c419413b6087835c2846aa389806224e2057ee,0
9220d720060f18d10c9c071c3b8231b8a1ea4a7f,1
83c8bed28c6fbbc7a6cb292b32a5558120e181de,0
a6d350c9cb8ed1398a24c0882a2456a1100e6db6,0
844b2d2b50d7720f3a24aeeca46fdc98d4ae1ac0,1
6f55db1b2cb2a5507d51ffa214e3f677dbd78871,0
3a58e2816ac58a0ad0fbea73ca93ffc9553396ca,0
a4cd07169dcb5cb58c3a1358ddac66ab61ffcc63,1
dd2850b72d8cc84b3cf0d94add5f1ec6f8d58429,1
acc14da5cf61d505c2d12e67c7be448583bfc416,0
e8497af863db1305b1beb8022efb24dd5991493a,1
99d3794afc41ce6c4f3920a08f4cb45190f5ebc9,1
a57747906a6b208af6e102e4cc3ec7cf289db521,1
72f4039659a9429e668f2564999cad0ed22a5cc1,0
1e8b2ae81db0f058180dc53e53ea52f105ab69db,0
9708c0286b7b21b1ca0145c8e28ee933e1d3f808,0
38658b0e8e364f749da9a780f6c49726bbda0b7c,0
e95c500aa19141d6b44f27d7c678f1de922bf4a2,0
5a8ec790c2d5e9ae8a81c04f55cd8db013183c0a,1
5e8c0943b6983f6e55404e2d186da5ebf6ddad31,0
e76aa2162709e8f56f861e10423132a0d9d0e0d0,0
180ec97efd13943c9549f15046614a46bdd018a1,0
dc4bc495f8de1b4e3f7b3f20bec4ef8b96af0ac2,0
1f04f31be7aafd02f1704cb813246a7e34850fac,1
5ad0a8d3c6076029e4e94691c78d39e551fab865,1
16bbefa0aabd688c646dfd33093ab4522a25d020,1
15a82250bd0f471552905e2cde299ad1f639129a,1
1cb96d756493cc1e3726078726e39b81df60b567,1
ee18b98dd46c965a198b908a52ea3fcf3af8a659,0
2bb79b5adfa3382507758ec3d38527edeff3d425,1
77a8daa6e02a5eba950cf0b18611b7060f608388,1
76f716812788683a8bdc0a41e1b7b22ae2728fc1,0
dd638b379c0417bfd31a638d9d885fe3c3e7f710,1
0dc3bf5cbd989a55b75c5b9197bdf48208e083bf,0
4df8f1f94bb64ceced780c92b33a33f6c1345243,1
9afcaba3a4ed3ab49e882565685637784214907e,0
0b6965fca6b44ba04bea458183e9df2339114d04,1
e7434dc47d02861679311a237ef4b5cf1322447c,0
633a1eceaf5474607a7f78dd194b8dcb5fc0cc3f,0
47ab882973f2db9fccb249d19d7c2a5f63dd25d5,1
dd65f31103beeb47d1d30550a6439c3d7350a780,1
99b160cd805f1c594d003b93f62a192823003841,1
a5e0759f7eba5cfec908e1ff028269425987dec6,0
e97b0a9a8e13911e716e57f0745223052c4f6ee8,1
77250adeabe01bfa5d0059910aeaa46ed35eaee4,1
ceeedf9966d646dc807ca547ffbb3568670e340a,1
3ff864a62c612eb331dc48353412bd2a31a65cbc,0
f4702c69f70d85ecfaf11d2375ff8069f139cfcc,0
44a05c375a52350c7b15a0159f2be65d8280bef0,1
833589864048790230bfbd8748ea2d3d47094a28,0
29cfa1f0b99b0dade88d0e2cd544cd4a17b213d9,1
5a08a2466af0cc876f66345b14c2da920b095a64,1
61d424d7165fd0455963171e5226abd0c67869be,0
574a4516e8134d77c12083de5f44d5d56e19599c,1
27c2ec8574d650681a10f6883dbf50e96204642d,1
638a6938615fcb0207d14f3d5f73ecd7f644a36d,1
